round,time,cloud_0,temp_0,humidity_0,ground_press_0,wind_speed_0,wind_dir_0,rain_0,snow_0,dew_point_0,vis_0,uv_idx_0,azimuth_0,elevation_0,model_1,model_2,model_3,model_4,model_5,cloud_1,temp_1,humidity_1,ground_press_1,wind_speed_1,wind_dir_1,rain_1,snow_1,dew_point_1,vis_1,uv_idx_1,azimuth_1,elevation_1
1,2022-06-23 09:00:00+09:00,79,22.95,91,1006,7.2,185,0.15,0,21.6667,16.0934,1,88.5162,42.0395,17.5035,13.5521,17.3126,12.5103,34.5308,96.46878002,25.147195,93.17963497,1004.882805,6.066493756,179.70317,0,0,22.98,14.34,1.1,88.51621339,42.03953029
1,2022-06-23 10:00:00+09:00,89,23.48,88,1005,8.12,185,0,0,20.5556,8.04672,1,97.8704,54.3308,15.5105,15.5294,22.5316,18.2831,35.8324,100,23.95590783,87,1004,7.17,185,0,0,22.6,11.54,3,97.87044334,54.33076105
1,2022-06-23 11:00:00+09:00,95,23.64,88,1005,8.72,186,0.19,0,21.1111,8.04672,2,112.047,66.2407,14.8891,17.2591,22.9758,19.589,53.7476,100,23.89466186,88,1004,8.47,189,0,0,22.61,15.78,2.95,112.0466884,66.24067657
1,2022-06-23 12:00:00+09:00,96,24.06,85,1004,8.17,191,0,0,20.5556,16.0934,3,142.886,76.2115,32.684,30.7799,20.608,17.7349,72.8255,100,24.16133894,87,1004,9.39,189,0,0,22.80588235,10.07647059,2.058823529,142.8862896,76.21152786
1,2022-06-23 13:00:00+09:00,97,24.14,84,1004,10.15,200,0,0,19.4444,16.0934,2,206.272,77.5258,31.5594,30.4783,13.0311,15.6363,84.3266,100,24.13132768,87,1003,9.59,194,0,0,22.9,16.1,3.75,206.2723854,77.5258382
1,2022-06-23 14:00:00+09:00,97,23.7,86,1003,10.05,206,0,0,21.1111,16.0934,2,243.77,68.5166,31.5915,28.8349,12.5288,19.1217,62.9949,100,24.0698892,86,1003,9.8,203,0,0,22.79,16.1,4.8,243.7702363,68.51663067
1,2022-06-23 15:00:00+09:00,98,23.24,89,1003,9.46,202,0,0,20,16.0934,1,259.824,56.7931,27.567,23.8741,14.3922,18.0422,63.3691,97.09934853,24.04788817,87.03311618,1002.033116,10.27714984,200.0662324,0.43509772,0,22.6,16.1,1,259.8236224,56.79309086
1,2022-06-23 16:00:00+09:00,100,23.03,91,1003,8.89,201,0,0,20.5556,8.04672,1,269.774,44.5321,18.7607,18.6732,16.0288,20.4237,49.7319,100,23.55474529,90,1002,10.47,196,0.131937984,0,22.69508197,14.57868852,1.049180328,269.7738748,44.5321269
1,2022-06-23 17:00:00+09:00,100,22.73,92,1002,8.77,200,0.12,0,21.1111,8.04672,0,277.718,32.2477,7.60988,14.6659,12.1847,14.545,32.6769,100,23.18673877,92,1001,10.45,199,0,0,22.6,16.1,1.714285714,277.7176322,32.2477078
1,2022-06-23 18:00:00+09:00,100,22.5,94,1002,9.14,196,0.19,0,21.1111,16.0934,0,285.098,20.1782,7.6004,8.50326,10.8592,10.6147,18.9599,100,22.96644358,93,1001,10.1,199,5.536073009,0,22.39666667,16.04666667,0.966666667,285.0976522,20.17816631
1,2022-06-23 19:00:00+09:00,100,22.38,95,1002,8.7,197,0.51,0,21.1111,16.0934,0,292.658,8.52497,5.27001,4.4673,5.92038,6.92757,10.8696,100,22.58256098,94,1001,9.29,193,0,0,22.3,14.5,0,292.6580478,8.524974009
1,2022-06-23 20:00:00+09:00,100,22.18,95,1003,7.91,200,0.44,0,20.5556,16.0934,0,300.947,-2.47131,0,0,0,0,0,100,22.39942013,95,1001,8.43,198,0.108243982,0,22.30333333,16.04666667,0,300.9467613,-2.471306698
1,2022-06-23 21:00:00+09:00,100,22.13,95,1002,8.07,195,0.57,0,20,9.65606,0,310.477,-12.4802,0,0,0,0,0,100,22.29612313,95,1001.987798,8.221103716,194.0244038,0,0,22.4,14.5,0,310.4765947,-12.48018986
1,2022-06-23 22:00:00+09:00,100,22.24,95,1002,8.92,198,0.53,0,20,9.65606,0,321.742,-21.0342,0,0,0,0,0,100,22.29224836,95,1001,8.48,199,4.88118709,0,22.40677966,14.22542373,0,321.7415611,-21.03417282
1,2022-06-23 23:00:00+09:00,100,22.22,96,1002,8.37,211,1.33,0,20,9.65606,0,335.072,-27.5071,0,0,0,0,0,100,22.11048916,97,1001,9.45,206,8.617998888,0,22.6,6.4,0,335.0722786,-27.5070747
1,2022-06-24 00:00:00+09:00,100,22.07,96,1002,8.02,202,3.4,0,20,16.0934,0,350.293,-31.1909,0,0,0,0,0,100,23.0432964,97,1000,9.95,212,0.322969529,0,22.6,6.4,0,350.2928132,-31.19087675
1,2022-06-24 01:00:00+09:00,100,22.22,97,1000,10.46,223,4.17,0,21.1111,4.82803,0,6.41239,-31.5475,0,0,0,0,0,100,23.03,98,1000,8.27,222,8.555927552,0,22.69166667,7.866666667,0,6.412394072,-31.54754501
1,2022-06-24 02:00:00+09:00,100,22.13,98,1000,9.19,209,3.16,0,20.5556,4.82803,0,21.9269,-28.5184,0,0,0,0,0,100,23.03,98,999.0119481,7.88465974,221.0119481,6.647631169,0,22.50677966,4.8,0,21.92690458,-28.51842519
1,2022-06-24 03:00:00+09:00,100,22.02,98,1000,6.73,208,0.33,0,20.5556,4.82803,0,35.6868,-22.5639,0,0,0,0,0,100,21.87655324,99,999,7.41,215,2.157255763,0,22.67,5.205,0,35.68683689,-22.56394384
1,2022-06-24 04:00:00+09:00,100,21.99,98,999,7.07,213,0.34,0,20.5556,4.82803,0,47.3621,-14.3834,0,0,0,0,0,100,23.04274945,97,999,10.72,211,2.354445676,0,22.095,12.415,0,47.36210522,-14.38338709
1,2022-06-24 05:00:00+09:00,100,21.99,98,1000,8.38,208,0.48,0,20.5556,4.82803,0,57.2123,-4.63125,0,0,0,0,0,100,23.00696105,96,999,10.88,217,2.038014262,0,22.0147541,3.436065574,0,57.21231142,-4.63124512
1,2022-06-24 06:00:00+09:00,100,22,98,1000,8.04,226,0.49,0,20.5556,4.82803,0,65.7163,6.19217,0,0,0,0,0,100,23.03,98,1000,8.14,232,1.328888889,0,22.3,8,0,65.71626815,6.192174942
1,2022-06-24 07:00:00+09:00,100,21.71,98,1001,7.15,238,0.94,0,20,4.82803,0,73.3861,17.7317,0.961977,3.70435,0.908532,2.05725,15.0782,100,23.03,99,1001,5.98,234,1.17782392,0,22.105,6.4,0.05,73.38608369,17.73170932
1,2022-06-24 08:00:00+09:00,100,21.62,99,1001,5.57,239,0.82,0,20,6.43738,1,80.7551,29.7322,5.19138,6.22038,7.61839,7.5583,28.093,100,21.42976705,98,1000,5.01,256,0.016228508,0,22.215,6.4,1,80.75512653,29.73219284
1,2022-06-24 09:00:00+09:00,100,21.58,99,1001,4.68,224,0.31,0,20,6.43738,1,88.5039,41.9886,8.35239,11.2666,13.3904,13.9698,42.2453,100,21.70362007,97.02252944,1000,4.364869432,250.1351767,0,0,22.495,6.48,1,88.50392981,41.9886136
1,2022-06-24 10:00:00+09:00,100,21.65,99,1001,3.75,230,0,0,20,8.04672,1,97.8537,54.2799,14.8353,15.6242,17.8342,19.2754,49.7605,100,21.67142539,97,1000,3.26,203,0,0,22.39,8,1,97.85368769,54.27989183
1,2022-06-24 11:00:00+09:00,100,21.98,98,1002,4.9,220,0,0,20.5556,9.65606,2,112.009,66.1911,17.2498,17.1371,17.0006,22.4126,78.893,100,21.80870511,96,1001,4,189,0.715843308,0,22.175,8,1.05,112.0091594,66.1910603
1,2022-06-24 12:00:00+09:00,100,22.14,97,1001,4.61,231,0,0,20.5556,9.65606,3,142.746,76.1717,20.3454,18.2004,16.5543,25.4676,91.3506,100,24.03,95,1001,5.09,199,0,0,21.695,8.165,2.05,142.7464063,76.17172953
1,2022-06-24 13:00:00+09:00,100,22.09,97,1002,5.97,224,0,0,21.1111,11.2654,2,206.033,77.531,23.5482,21.1719,13.0655,26.3204,92.2509,96,22.43351247,93,1000,3.92,224,0,0,21.61607143,11.21428571,3,206.0326722,77.53099422
1,2022-06-24 14:00:00+09:00,100,22.03,97,1002,6.59,224,0,0,21.1111,11.2654,2,243.654,68.5469,24.0802,21.4708,13.5409,29.8985,75.4638,94,22.73098061,92,1001,4.69,223,0,0,21.9,9.7,2.363636364,243.654386,68.54690811
1,2022-06-24 15:00:00+09:00,100,21.93,97,1002,7.16,216,0.27,0,21.1111,16.0934,1,259.755,56.8291,17.6578,18.2243,12.5512,17.9822,65.6342,95,22.81613065,93,1001,5.75,220,0,0,21.7,9.862711864,7.898305085,259.7546109,56.82908363
1,2022-06-24 16:00:00+09:00,100,21.89,93,1003,7.01,221,0.18,0,21.6667,16.0934,1,269.722,44.5691,18.5748,19.3472,17.2958,22.7366,57.1754,97,22.56873446,92,1001,5.57,219,0,0,21.7,14.5,3.5,269.7220942,44.56912977
1,2022-06-24 17:00:00+09:00,100,21.8,89,1003,4.58,211,0,0,21.6667,16.0934,0,277.673,32.2839,18.0966,17.0167,19.4224,17.8799,48.2639,89,22.53610987,92,1001,5.3,229,0,0,22.16721311,15.99508197,2,277.6729281,32.28390661
1,2022-06-24 18:00:00+09:00,100,21.92,88,1002,4.12,189,0,0,22.2222,16.0934,0,285.055,20.2124,9.74044,11.4535,14.5718,11.389,34.9449,80,25.05549889,94,1002,4.47,229,0,0,22.515,6.4,0.95,285.0553426,20.21238692
1,2022-06-24 19:00:00+09:00,96,21.93,89,1003,3.63,184,0,0,22.7778,16.0934,0,292.615,8.5561,5.95406,6.8955,6.52033,6.45608,15.8284,67,21.97847199,95,1002,3.86,210,0,0,22.795,6.4,0,292.6152901,8.556096599
1,2022-06-24 20:00:00+09:00,86,21.59,91,1003,2.54,206,0,0,22.7778,16.0934,0,300.901,-2.44461,0,0,0,0,0,64,21.69124237,97,1003,4.87,202,0,0,22.695,6.32,0,300.901414,-2.444608916
1,2022-06-24 21:00:00+09:00,88,21.47,91,1003,3.8,201,0,0,22.2222,16.0934,0,310.427,-12.4596,0,0,0,0,0,66,21.56281385,98,1003,4.59,200,0,0,22.6,4.8,0,310.4269306,-12.45962701
1,2022-06-24 22:00:00+09:00,79,21.24,91,1004,3.94,193,0,0,22.2222,8.04672,0,321.687,-21.0219,0,0,0,0,0,49,21.23608093,98,1004,3.89,199,0,0,22.59508197,4.8,0,321.6865836,-21.02191928
1,2022-06-24 23:00:00+09:00,88,21.16,92,1004,4.61,172,0,0,21.6667,11.2654,0,335.013,-27.5056,0,0,0,0,0,54,21.10812196,99,1004,4.14,187,0,0,22.49333333,4.8,0,335.0127207,-27.50556322
1,2022-06-25 00:00:00+09:00,92,21.12,92,1004,4.86,165,0,0,21.1111,11.2654,0,350.232,-31.202,0,0,0,0,0,59,20.96613063,99,1003,3.42,171,0,0,22.30333333,4.746666667,0,350.232312,-31.20201049
1,2022-06-25 01:00:00+09:00,81,21.59,99,1004,5.39,213,0,0,21.6667,8.04672,0,6.35688,-31.5715,0,0,0,0,0,62,20.76780366,98,1004,3.01,178,0,0,22.40338983,3.254237288,0,6.356875309,-31.57150148
1,2022-06-25 02:00:00+09:00,85,21.44,99,1003,4.4,211,0.27,0,21.6667,16.0934,0,21.8812,-28.5532,0,0,0,0,0,65,20.56475055,99,1004,2.94,196,0,0,22.50983607,4.701639344,0,21.88123468,-28.5532378
1,2022-06-25 03:00:00+09:00,88,21.16,99,1003,5.06,196,0.97,0,21.6667,16.0934,0,35.6523,-22.6066,0,0,0,0,0,61.08612975,20.65208054,98.01230425,1004,3.32606264,166.246085,0,0,22.70338983,2.813559322,0,35.65231104,-22.60655148
1,2022-06-25 04:00:00+09:00,100,21.31,98,1003,3.29,201,0,0,20.5556,16.0934,0,47.3373,-14.431,0,0,0,0,0,66,24.03,98,1004,4.19,163,0,0,22.815,3.2,0,47.33729077,-14.43096946
1,2022-06-25 05:00:00+09:00,100,21.43,98,1003,4.7,170,0,0,21.1111,8.04672,0,57.195,-4.68178,0,0,0,0,0,67,20.96220219,98,1004,4.62,159,0,0,23.08208955,3.2,0,57.19497326,-4.681775713
1,2022-06-25 06:00:00+09:00,100,21.24,98,1004,3.47,180,0,0,21.6667,11.2654,0,65.7044,6.13999,0,0,0,0,0,66,21.00081994,98,1004,3.91,146,0,0,22.7238806,3.2,0,65.70442182,6.139986233
1,2022-06-25 07:00:00+09:00,100,21.51,97,1004,2.87,151,0.1,0,21.6667,11.2654,1,73.3782,17.6786,2.12086,7.91353,2.49852,7.44763,7.56266,66,21.61558178,96,1005,4.47,160,0,0,22.78,3.28,1,73.37821441,17.67863639
1,2022-06-25 08:00:00+09:00,93,21.65,96,1005,3.53,161,0.95,0,21.6667,11.2654,1,80.75,29.6787,8.49761,10.5873,6.82654,11.7544,17.7926,62,22.4108995,92,1005,4.97,171,0,0,22.43934426,4.878688525,1.049180328,80.75000757,29.67867773
1,2022-06-25 09:00:00+09:00,92,21.92,95,1005,4.86,188,1.69,0,21.6667,11.2654,1,88.5001,41.9349,11.2773,11.6872,11.1686,14.7148,27.3676,56,22.68584906,91,1005,5.77,182,0,0,23.17966102,6.728813559,2.06779661,88.50008678,41.93488915
1,2022-06-25 10:00:00+09:00,86,22.29,94,1005,5.48,195,1.53,0,21.6667,6.43738,2,97.8476,54.2261,16.257,14.8367,18.2085,18.7824,28.5935,28,23.20489739,88,1006,4.5,188,0,0,22.62,16.1,3.9,97.84760504,54.22610669
1,2022-06-25 11:00:00+09:00,73,22.94,91,1005,5.44,195,0.26,0,21.6667,16.0934,3,111.986,66.1379,29.466,30.665,24.7064,22.6505,48.3525,40.84443288,23.1787565,89.9760666,1006,5.873366285,192.9401665,0,0,22.995,16.1,2.05,111.9862535,66.13785402
1,2022-06-25 12:00:00+09:00,56,23.36,89,1005,6.2,210,0,0,22.2222,16.0934,3,142.624,76.1263,42.4747,41.3232,21.0499,22.7896,58.2444,48,23.22926829,90,1005,6.89,196,0,0,22.89508197,16.17868852,3.098360656,142.6238963,76.12625772
1,2022-06-25 13:00:00+09:00,61,23.26,87,1006,6.36,207,0.11,0,21.6667,16.0934,3,205.782,77.5295,45.4339,47.5668,17.1807,27.3155,67.1136,54,23.28972851,91,1005,6.92,197,0,0,22.80333333,17.64666667,5,205.781684,77.5295058
1,2022-06-25 14:00:00+09:00,69,23.38,87,1006,6.63,204,0,0,22.2222,16.0934,2,243.524,68.5728,43.5659,43.4756,22.4587,31.4091,59.7212,56,23.41222715,90,1005,6.48,200,0,0,22.87966102,16.1,5.101694915,243.5236835,68.57275899
1,2022-06-25 15:00:00+09:00,74,23.31,87,1006,6.18,215,0.15,0,22.2222,16.0934,1,259.675,56.8615,33.6593,36.612,33.2456,36.4596,58.3635,54,23.43539058,90,1005,5.46,207,0,0,22.3,16.1,5.5,259.6746897,56.86151751
1,2022-06-25 16:00:00+09:00,53,23.13,87,1006,5.53,206,0.34,0,22.2222,16.0934,1,269.662,44.6028,33.178,31.6544,32.4577,29.821,53.3037,41,23.29123128,91,1005,5.36,208,0,0,22.53,19.14,2.05,269.6618251,44.602772
1,2022-06-25 17:00:00+09:00,75,23.03,87,1006,5.88,195,0.21,0,22.2222,11.2654,2,277.621,32.3166,26.248,26.2884,27.1558,30.4679,37.2933,100,23.05497758,91,1006,6.26,196,0,0,23.1,16.1,2,277.6211649,32.3166451
1,2022-06-25 18:00:00+09:00,56,22.79,89,1006,6.07,189,0,0,22.2222,11.2654,1,285.007,20.2429,16.435,19.0248,16.54,17.5395,25.8933,100,22.76271215,92,1006,6.04,193,0,0,22.76,16.26,1.95,285.0068699,20.24287488
1,2022-06-25 19:00:00+09:00,45,22.52,90,1007,6.47,185,0,0,22.2222,11.2654,0,292.567,8.58309,7.14858,9.33041,5.87938,9.6211,15.0943,83.19308209,22.65031492,91.01135777,1006.988642,6.801254517,185.0908622,0,0,21.97540984,19.14262295,0.950819672,292.5669811,8.583087522
1,2022-06-25 20:00:00+09:00,37,22.3,91,1007,5.42,183,0,0,22.2222,11.2654,0,300.851,-2.42255,0,0,0,0,0,71,22.61503679,91,1007,6.21,176,0,0,21.49322034,16.1,0,300.8510082,-2.422548698
1,2022-06-25 21:00:00+09:00,31,22.16,92,1007,5.73,173,0,0,22.2222,11.2654,0,310.373,-12.4443,0,0,0,0,0,61,22.82875,88,1008,6.78,180,0,0,21.3,16.1,0,310.3727383,-12.44429519
1,2022-06-25 22:00:00+09:00,16,21.98,94,1008,5.13,163,0,0,22.2222,11.2654,0,321.628,-21.0155,0,0,0,0,0,3,22.09461154,93,1008,3.93,122,0,0,22.11935484,19.14516129,0,321.6278367,-21.01553318
1,2022-06-25 23:00:00+09:00,47,22.02,94,1008,5.69,156,0,0,22.7778,11.2654,0,334.951,-27.5105,0,0,0,0,0,23,21.88763827,94,1008,4.47,134,0,0,22.49137931,16.1,0,334.9505926,-27.51049697
1,2022-06-26 00:00:00+09:00,64,22.3,92,1007,5.1,168,0,0,22.2222,9.65606,0,350.171,-31.2199,0,0,0,0,0,48,22.09803452,94,1008,4.87,140,0,0,22.00983607,16.25737705,0,350.1709712,-31.21994017
1,2022-06-26 01:00:00+09:00,11,22.15,93,1008,5.66,182,0,0,21.1111,9.65606,0,6.30253,-31.6022,0,0,0,0,0,61,21.98267956,95,1008,6.32,159,0,0,22.21016949,19.19152542,0,6.302526053,-31.60221807
1,2022-06-26 02:00:00+09:00,29,21.9,94,1008,5.69,173,0,0,21.1111,11.2654,0,21.8385,-28.5944,0,0,0,0,0,69,21.98245314,96,1008,6.39,177,0,0,22.49508197,16.1,0,21.83851125,-28.59437792
1,2022-06-26 03:00:00+09:00,40,22.06,92,1008,6.06,172,0,0,21.1111,11.2654,0,35.622,-22.6548,0,0,0,0,0,70.12403101,21.91953488,95.96899225,1008,4.732325581,163.4341085,0,0,22.40677966,16.15423729,0,35.62196336,-22.65481208
1,2022-06-26 04:00:00+09:00,77,22.05,93,1008,7.16,173,0,0,21.1111,9.65606,0,47.3174,-14.4835,0,0,0,0,0,100,22.11364444,95,1008,4.91,169,0,0,22.6,17.7,0,47.31740121,-14.48347072
1,2022-06-26 05:00:00+09:00,87,22,93,1008,6.82,168,0,0,21.1111,8.04672,0,57.183,-4.73655,0,0,0,0,0,100,22.12710989,95,1008,6.6,160,0,0,22.8,16.1,0,57.18304359,-4.736545551
1,2022-06-26 06:00:00+09:00,91,22.1,93,1009,6.64,161,0,0,21.1111,8.04672,0,65.6984,6.08414,0,0,0,0,0,96,22.3004646,94,1008,6.95,161,0,0,22.89333333,16.1,0,65.69841101,6.084135559
1,2022-06-26 07:00:00+09:00,93,22.55,92,1010,7.3,164,0,0,21.1111,8.04672,0,73.3767,17.6224,2.48362,6.58048,1.05991,4.96557,8.8104,97,22.57461966,93,1009,7.67,172,0,0,22.8,16.1,0.036363636,73.37671381,17.62235986
1,2022-06-26 08:00:00+09:00,95,22.95,90,1010,7.63,171,0,0,21.6667,8.04672,1,80.7521,29.6223,9.44637,8.9062,8.6664,11.4525,15.4156,95,23.00708356,92,1010,7.59,184,0,0,22.8,16.1,2.272727273,80.75205659,29.62228498
1,2022-06-26 09:00:00+09:00,96,23.53,87,1011,7.99,176,0,0,21.6667,9.65606,1,88.5047,41.8784,15.5413,14.944,19.4158,18.976,26.1963,96,23.38498054,90,1010,8.56,194,0,0,22.905,16.26,2,88.50470771,41.87844584
1,2022-06-26 10:00:00+09:00,100,24,84,1011,8.7,183,0,0,21.6667,9.65606,2,97.8522,54.1695,19.6918,19.9212,26.4802,28.1537,27.787,97,24.31280663,86,1010,8.8,188,0,0,23.01967213,19.14262295,2,97.85221381,54.1694948
1,2022-06-26 11:00:00+09:00,100,24.26,83,1011,8.67,185,0,0,21.1111,9.65606,2,111.978,66.0811,23.4118,25.2212,32.2906,26.3207,38.2443,98,24.29431894,88,1010,8.78,192,0,0,23.43050847,16.1,2.033898305,111.9779965,66.08114749
1,2022-06-26 12:00:00+09:00,100,24.15,84,1011,8.83,189,0.17,0,20.5556,9.65606,3,142.519,76.0752,20.7678,28.7676,31.9461,24.5713,42.3051,98,23.87620652,90,1010,9.02,197,0,0,24.3,16.25737705,3.098360656,142.5190419,76.07519731
1,2022-06-26 13:00:00+09:00,100,24.41,84,1011,9.35,191,0.12,0,20.5556,9.65606,2,205.52,77.5213,24.0646,33.512,27.2146,27.4383,50.2381,99,23.69931054,92,1010,9.47,194,0,0,24.29,19.19333333,5.2,205.5202343,77.52131556
1,2022-06-26 14:00:00+09:00,100,24.46,84,1010,9.53,190,0.3,0,20.5556,9.65606,2,243.378,68.5941,23.2207,32.8507,25.5516,32.5505,61.3241,99,23.94659103,91,1010,9.37,193,0,0,24.01355932,16.1,10.76271186,243.3783317,68.59408034
1,2022-06-26 15:00:00+09:00,100,24.56,84,1010,9.59,190,0,0,20.5556,9.65606,1,259.584,56.8903,24.6564,31.1711,28.529,28.3082,65.9631,99,23.82964699,90,1010,8.95,195,0,0,24.39508197,16.25737705,3.901639344,259.5839518,56.89029418
1,2022-06-26 16:00:00+09:00,100,24.3,84,1010,9.19,190,0,0,21.1111,9.65606,1,269.593,44.633,23.5425,27.5127,27.3654,27.2003,60.6857,100,24.33780677,88.09161577,1010,8.266185453,189.0610772,0,0,24.30333333,19.19333333,2.033333333,269.5931354,44.63296101
1,2022-06-26 17:00:00+09:00,100,24.06,86,1010,8.19,188,0,0,21.6667,9.65606,0,277.562,32.3458,16.0502,20.8037,19.8499,19.9252,47.1041,100,24.4190884,86,1010,7.91,181,0,0,24.37966102,16.1,2.966101695,277.5624034,32.34583634
1,2022-06-26 18:00:00+09:00,100,24.08,86,1010,7.91,185,0,0,22.2222,9.65606,0,284.952,20.2695,9.23132,16.0457,13.2621,16.7475,31.9804,100,24.61225698,84,1009,8.81,174,0,0,23.8,16.1,1.571428571,284.9522944,20.26954936
1,2022-06-26 19:00:00+09:00,97,23.73,87,1010,7.1,178,0,0,23.8889,9.65606,0,292.513,8.60587,6.05847,11.6639,6.62169,9.90349,22.8394,100,24.38205298,85,1010,8.02,174,0,0,23.6,19.14,0.95,292.5131838,8.605873208
1,2022-06-26 20:00:00+09:00,97,23.35,87,1010,6.56,172,0,0,23.8889,11.2654,0,300.796,-2.40519,0,0,0,0,0,100,24.00102086,86,1010,6.87,166,0,0,23.56,16.1,0,300.7956123,-2.405190637
1,2022-06-26 21:00:00+09:00,98,23.21,88,1010,5.54,162,0,0,23.3333,11.2654,0,310.314,-12.4342,0,0,0,0,0,100,23.49274131,88,1010,6.08,151,0,0,22.795,16.26,0,310.3140936,-12.43424765
1,2022-06-26 22:00:00+09:00,100,22.87,89,1011,5.06,139,0,0,22.7778,11.2654,0,321.565,-21.0151,0,0,0,0,0,100,23.28342406,90,1010,5.73,156,0,0,22.705,19.14,0,321.5654044,-21.01505351
1,2022-06-26 23:00:00+09:00,100,22.62,91,1011,4.32,130,0,0,22.2222,9.65606,0,334.886,-27.5219,0,0,0,0,0,100,22.86504132,93,1011,4.94,153,1.16707438,0,22.82459016,16.1,0,334.8859861,-27.52189765
1,2022-06-27 00:00:00+09:00,100,22.39,93,1011,3.83,141,0,0,21.6667,9.65606,0,350.109,-31.2447,0,0,0,0,0,100,26.93707965,93,1010.09292,5.883318584,142.9292035,1.133849558,0,23.31355932,16.20847458,0,350.1088879,-31.24466759
1,2022-06-27 01:00:00+09:00,100,22.55,94,1010,5.39,141,0,0,21.1111,8.04672,0,6.24944,-31.6397,0,0,0,0,0,100,22.86111541,93,1011,5.33,152,4.181971287,0,23.705,19.14,0,6.249444354,-31.63967542
1,2022-06-27 02:00:00+09:00,100,22.68,93,1010,5.72,150,0,0,21.1111,8.04672,0,21.7988,-28.6418,0,0,0,0,0,100,23.34185022,91,1010,6.93,170,2.342577093,0,23.8,16.1,0,21.79882676,-28.64180586
1,2022-06-27 03:00:00+09:00,100,22.48,94,1010,5.13,146,0.11,0,21.1111,8.04672,0,35.5959,-22.7087,0,0,0,0,0,100,26.03,91.17475728,1010,6.709417476,164.6407767,1.463009709,0,23.81,16.20666667,0,35.59587494,-22.70866869
1,2022-06-27 04:00:00+09:00,100,22.78,92,1009,5.88,153,0,0,21.1111,6.43738,0,47.3025,-14.5408,0,0,0,0,0,100,26.03,94,1010,7.645849451,174.5243074,0.722556194,0,24.09661017,19.19152542,0,47.30250386,-14.54082103
1,2022-06-27 05:00:00+09:00,100,22.82,92,1009,5.81,154,0,0,21.1111,6.43738,0,57.1766,-4.79548,0,0,0,0,0,100,22.97054726,94,1010,7.01,162,0,0,24,16.1,0,57.17657668,-4.795475969
1,2022-06-27 06:00:00+09:00,100,22.74,92,1010,6.05,151,0,0,20.5556,6.43738,0,65.6983,6.02471,0,0,0,0,0,100,26.03,91.98924731,1009.005376,8.464408602,171.016129,0.858064516,0,24.18666667,16.15333333,0,65.69827883,6.024707161
1,2022-06-27 07:00:00+09:00,100,23.04,92,1010,7.19,160,0.51,0,21.1111,6.43738,0,73.3816,17.563,1.21333,5.81924,1.24493,4.22709,11.4277,100,26.03,89.88559755,1010,9.285720123,173.7711951,0.041756895,0,23.81355932,17.64576271,0.033898305,73.38161578,17.56296717
1,2022-06-27 08:00:00+09:00,100,23.61,89,1010,8.71,162,0,0,21.1111,6.43738,1,80.7613,29.5631,8.98171,7.69472,9.76448,11.6877,16.4111,100,24.05516916,88,1010,9.38,170,0.019839157,0,24.2,16.1,1,80.76129957,29.56310351
1,2022-06-27 09:00:00+09:00,100,23.84,89,1010,8.41,171,0.18,0,21.6667,8.04672,1,88.5178,41.8194,10.6808,12.9843,18.5028,16.3183,28.2653,100,24.39039735,86,1009,10.15,177,0.145033113,0,24.2,16.1,1,88.51781113,41.81937274
1,2022-06-27 10:00:00+09:00,100,24.34,86,1009,9.27,173,0.26,0,21.6667,8.04672,2,97.8675,54.1101,12.1955,16.2156,23.9604,21.7099,35.3332,100,24.42847514,87,1009,10.24,178,1.038668508,0,24.01343284,17.62835821,1.044776119,97.86752457,54.11014452
1,2022-06-27 11:00:00+09:00,100,24.4,85,1009,9.72,175,0.36,0,22.2222,9.65606,2,111.984,66.021,15.3732,20.5951,25.7425,24.4806,36.1507,100,24.87870237,84,1009,9.98,174,1.994119271,0,24.28208955,16.19552239,1.940298507,111.9843975,66.0210286
1,2022-06-27 12:00:00+09:00,100,24.44,84,1009,9.61,177,1.46,0,22.2222,9.65606,3,142.432,76.0186,18.3098,22.9059,24.6561,26.7096,37.2639,100,25.16728177,83,1009,10.44,177,0.450220994,0,24.00333333,16.20666667,2,142.4320745,76.01863279
1,2022-06-27 13:00:00+09:00,100,24.47,84,1008,10.61,171,1.09,0,22.2222,9.65606,2,205.249,77.5064,19.0503,26.1626,19.0676,24.4046,40.1462,100,24.73707182,85,1009,10.3,177,0.368033149,0,24.10333333,19.14,2.066666667,205.24918,77.50636948
1,2022-06-27 14:00:00+09:00,100,24.52,84,1008,9.92,177,0.19,0,23.3333,9.65606,2,243.219,68.6108,21.289,31.5766,20.3063,28.9796,53.8154,100,24.26832319,87,1008,10.22,178,0,0,24.19333333,14.5,3.933333333,243.2185612,68.61076714
1,2022-06-27 15:00:00+09:00,100,24.37,85,1007,10.15,177,0.32,0,22.7778,11.2654,2,259.483,56.9153,22.219,29.497,20.9696,33.9825,55.253,100,24.57770896,86.03071501,1007.030715,11.26682779,173.153575,0.164778449,0,24,14.66,1.966666667,259.4825023,56.91531343
1,2022-06-27 16:00:00+09:00,100,24.3,85,1007,10.39,178,0,0,22.7778,9.65606,1,269.516,44.6596,19.3962,24.772,20.0524,23.3617,48.5263,100,24.86275083,86,1007,10.31,177,0.997635061,0,23.99636364,19.18363636,1,269.5161004,44.65960312
